% Yield (g): 17825.1
% Batch time (h): 54
%
% 1 - Time
% 2 - Cell mass concentration (g/l)
% 3 - Substrate concentration (g/l)
% 4 - Product concentration (g/l)
% 5 - Broth volume (l)
% 6 - Specific growth rate
% 7 - Specific productivity
% 8 - Feed rate -control- (g/l)

2.34625 2.39204 136.08 3.69415 10 0.330934 0.947807 0
2.35448 2.39856 136.014 3.71284 10 0.33062 0.94757 0
2.36273 2.4051 135.949 3.7316 10 0.330305 0.947332 0
2.37098 2.41166 135.883 3.75042 10 0.32999 0.947094 0
2.37923 2.41824 135.818 3.76931 10 0.329675 0.946855 0
2.3875 2.42484 135.752 3.78826 10 0.329359 0.946615 0
2.39578 2.43145 135.685 3.80728 10 0.329042 0.946374 0
2.40407 2.43809 135.619 3.82638 10 0.328725 0.946133 0
2.41237 2.44475 135.553 3.84555 10 0.328407 0.945891 0
2.42067 2.45142 135.486 3.86478 10 0.328089 0.945648 0
2.42899 2.45812 135.419 3.88408 10 0.32777 0.945404 0
2.43731 2.46483 135.352 3.90344 10 0.327451 0.94516 0
2.44564 2.47156 135.284 3.92288 10 0.327131 0.944915 0
2.45399 2.47831 135.217 3.9424 10 0.326811 0.944669 0
2.46234 2.48509 135.149 3.96198 10 0.32649 0.944422 0
2.47071 2.49188 135.081 3.98164 10 0.326169 0.944175 0
2.47909 2.49869 135.013 4.00137 10 0.325847 0.943926 0
2.48748 2.50553 134.945 4.02118 10 0.325524 0.943677 0
2.49587 2.51238 134.876 4.04106 10 0.325201 0.943427 0
2.50428 2.51926 134.807 4.06101 10 0.324877 0.943177 0
2.5127 2.52616 134.738 4.08105 10 0.324553 0.942925 0
2.52113 2.53307 134.669 4.10115 10 0.324228 0.942673 0
2.52957 2.54001 134.6 4.12132 10 0.323903 0.94242 0
2.53802 2.54697 134.53 4.14157 10 0.323577 0.942166 0
2.54648 2.55395 134.46 4.16191 10 0.32325 0.941911 0
2.55495 2.56095 134.39 4.18232 10 0.322923 0.941656 0
2.56344 2.56798 134.32 4.20281 10 0.322595 0.941399 0
2.57194 2.57503 134.25 4.22339 10 0.322266 0.941142 0
2.58045 2.58209 134.179 4.24404 10 0.321937 0.940883 0
2.58897 2.58918 134.108 4.26476 10 0.321608 0.940624 0
2.59751 2.59629 134.037 4.28557 10 0.321278 0.940364 0
2.60606 2.60343 133.966 4.30646 10 0.320947 0.940104 0
2.61461 2.61058 133.894 4.32743 10 0.320616 0.939842 0
2.62318 2.61776 133.822 4.34848 10 0.320284 0.93958 0
2.63176 2.62496 133.75 4.36961 10 0.319951 0.939316 0
2.64035 2.63218 133.678 4.39081 10 0.319618 0.939052 0
2.64896 2.63943 133.606 4.41211 10 0.319284 0.938787 0
2.65758 2.6467 133.533 4.4335 10 0.31895 0.938521 0
2.66621 2.65399 133.46 4.45497 10 0.318615 0.938254 0
2.67485 2.66131 133.387 4.47652 10 0.318279 0.937986 0
2.68351 2.66865 133.314 4.49816 10 0.317943 0.937717 0
2.69218 2.67601 133.24 4.51988 10 0.317606 0.937448 0
2.70086 2.6834 133.166 4.54169 10 0.317269 0.937177 0
2.70956 2.69081 133.092 4.56359 10 0.31693 0.936906 0
2.71827 2.69824 133.018 4.58558 10 0.316592 0.936633 0
2.727 2.7057 132.943 4.60766 10 0.316252 0.93636 0
2.73574 2.71319 132.868 4.62983 10 0.315912 0.936085 0
2.74449 2.7207 132.793 4.65209 10 0.315571 0.93581 0
2.75326 2.72823 132.718 4.67444 10 0.31523 0.935534 0
2.76204 2.73579 132.642 4.69688 10 0.314888 0.935256 0
2.77084 2.74338 132.566 4.71942 10 0.314545 0.934978 0
2.77965 2.75099 132.49 4.74205 10 0.314201 0.934699 0
2.78848 2.75862 132.414 4.76477 10 0.313857 0.934418 0
2.79732 2.76628 132.337 4.7876 10 0.313512 0.934137 0
2.80617 2.77397 132.26 4.81051 10 0.313167 0.933855 0
2.81505 2.78168 132.183 4.83352 10 0.312821 0.933571 0
2.82394 2.78943 132.106 4.85664 10 0.312474 0.933287 0
2.83285 2.7972 132.028 4.87985 10 0.312126 0.933001 0
2.84176 2.80499 131.95 4.90315 10 0.311778 0.932715 0
2.8507 2.81281 131.872 4.92655 10 0.311429 0.932428 0
2.85965 2.82066 131.793 4.95006 10 0.311079 0.932139 0
2.86862 2.82854 131.715 4.97368 10 0.310728 0.931849 0
2.87761 2.83644 131.636 4.9974 10 0.310377 0.931558 0
2.88661 2.84437 131.556 5.02121 10 0.310025 0.931267 0
2.89563 2.85233 131.477 5.04513 10 0.309672 0.930974 0
2.90466 2.86032 131.397 5.06916 10 0.309319 0.93068 0
2.91372 2.86834 131.317 5.09329 10 0.308965 0.930385 0
2.9228 2.87639 131.236 5.11755 10 0.308609 0.930088 0
2.93189 2.88447 131.155 5.1419 10 0.308254 0.929791 0
2.941 2.89258 131.074 5.16637 10 0.307897 0.929492 0
2.95013 2.90071 130.993 5.19094 10 0.30754 0.929192 0
2.95927 2.90888 130.911 5.21563 10 0.307181 0.928891 0
2.96844 2.91708 130.829 5.24043 10 0.306822 0.928589 0
2.97763 2.92531 130.747 5.26535 10 0.306463 0.928286 0
2.98683 2.93357 130.664 5.29037 10 0.306102 0.927981 0
2.99606 2.94186 130.581 5.31553 10 0.30574 0.927675 0
3.00531 2.95019 130.498 5.3408 10 0.305378 0.927368 0
3.01458 2.95854 130.415 5.36619 10 0.305015 0.92706 0
3.02387 2.96693 130.331 5.39171 10 0.304651 0.92675 0
3.03318 2.97536 130.246 5.41733 10 0.304286 0.92644 0
3.04251 2.98381 130.162 5.44309 10 0.30392 0.926127 0
3.05187 2.9923 130.077 5.46897 10 0.303553 0.925814 0
3.06124 3.00082 129.992 5.49497 10 0.303186 0.925499 0
